id,situacao,cargo,funcao
1202726,Aposentado,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
728273,Aposentado,TECNICO EM ASSUNTOS EDUCACIONAIS,Sem função
2978822,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
3148002,Ativo,SECRETARIO EXECUTIVO,Sem função
3219909,Ativo,BIBLIOTECARIO-DOCUMENTALISTA,Sem função
1126653,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
1826080,Aposentado,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
316802,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
155903,Pensionista,AUXILIAR OPERACIONAL,Sem função
562835,Ativo,AUX EM ADMINISTRACAO,Sem função
2735934,Aposentado,MEDICO-AREA,Sem função
1368704,Pensionista,RECEPCIONISTA,Sem função
2945374,Ativo,AUX EM ADMINISTRACAO,Sem função
891203,Pensionista,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
891203,Pensionista,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
577497,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
577497,Ativo,Sem informaç,CD 000.4
2647968,Aposentado,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
1920615,Ativo,ASSISTENTE EM ADMINISTRACAO,Sem função
2665571,Ativo,ASSISTENTE EM ADMINISTRACAO,Sem função
44027,Ativo,AUXILIAR DE ENFERMAGEM,Sem função
1319322,Ativo,PSICOLOGO-AREA,Sem função
1294080,Ativo,PEDAGOGO-AREA,Sem função
3121665,Ativo,TECNICO EM ENFERMAGEM,Sem função
3221366,Ativo,ASSISTENTE EM ADMINISTRACAO,Sem função
1248204,Aposentado,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
318013,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
456912,Ativo,PSICOLOGO-AREA,Sem função
372698,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
2416824,Ativo,ASSISTENTE EM ADMINISTRACAO,Sem função
1655766,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
68155,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
2228183,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
3860194,Ativo,PROFESSOR MAGISTERIO SUPERIOR-SUBSTITUTO,Sem função
2782412,Ativo,MEDICO-AREA,Sem função
1340557,Ativo,AUX EM ADMINISTRACAO,Sem função
2757746,Pensionista,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
362100,Ativo,RESIDENCIA MULTIPROFISSIONAL,Sem função
1758537,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
3738983,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
2092036,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
1695739,Aposentado,OPERADOR DE MAQ DE LAVANDERIA,Sem função
1236015,Ativo,ENFERMEIRO-AREA,Sem função
317296,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
3852120,Ativo,MEDICO RESIDENTE,Sem função
2312331,Ativo,PROFESSOR MAGISTERIO SUPERIOR-SUBSTITUTO,Sem função
2123632,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
1012695,Ativo,TECNICO DE LABORATORIO AREA,Sem função
922760,Pensionista,ASSISTENTE EM ADMINISTRACAO,Sem função
708210,Aposentado,AUX EM ADMINISTRACAO,Sem função
556532,Ativo,ENFERMEIRO-AREA,Sem função
3142420,Ativo,ENFERMEIRO-AREA,Sem função
479169,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
2827271,Ativo,TECNICO DE LABORATORIO AREA,Sem função
1348513,Ativo,TECNICO DE LABORATORIO AREA,Sem função
660995,Ativo,TECNICO DE LABORATORIO AREA,Sem função
482428,Aposentado,ASSISTENTE EM ADMINISTRACAO,Sem função
1294429,Aposentado,VIGILANTE,Sem função
2820073,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
2875513,Ativo,ASSISTENTE EM ADMINISTRACAO,Sem função
2875513,Ativo,Inválido,Sem função
1514973,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
3697232,Ativo,ASSISTENTE EM ADMINISTRACAO,Sem função
2504164,Ativo,TECNICO DE LABORATORIO AREA,Sem função
542824,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
542824,Ativo,Sem informaç,FUC 000.1
591569,Ativo,ASSISTENTE EM ADMINISTRACAO,Sem função
1284714,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
1284714,Ativo,Sem informaç,FUC 000.1
9379,Ativo,ADMINISTRADOR,Sem função
9379,Ativo,Sem informaç,FG 000.2
2372525,Aposentado,ASSISTENTE EM ADMINISTRACAO,Sem função
3062018,Ativo,MEDICO RESIDENTE,Sem função
2791685,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
2791685,Ativo,Sem informaç,FUC 000.1
2291753,Ativo,TECNICO DE LABORATORIO AREA,Sem função
231931,Ativo,ASSISTENTE EM ADMINISTRACAO,Sem função
231931,Ativo,Sem informaç,FG 000.1
1526589,Ativo,ASSISTENTE EM ADMINISTRACAO,Sem função
2929629,Ativo,PRODUTOR CULTURAL,Sem função
2929629,Ativo,Inválido,Sem função
1179466,Ativo,TECNICO EM ARQUIVO,Sem função
1298238,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
1298238,Ativo,Inválido,Sem função
2777317,Ativo,PSICOLOGO-AREA,Sem função
2611617,Pensionista,ASSISTENTE EM ADMINISTRACAO,Sem função
1383179,Ativo,TECNICO DE LABORATORIO AREA,Sem função
3857988,Ativo,ASSISTENTE EM ADMINISTRACAO,Sem função
70180,Ativo,ASSISTENTE EM ADMINISTRACAO,Sem função
1403262,Aposentado,TECNICO EM ENFERMAGEM,Sem função
2203698,Pensionista,PROFESSOR 3 GRAU,Sem função
970258,Ativo,BIBLIOTECARIO-DOCUMENTALISTA,Sem função
1730389,Aposentado,VIGILANTE,Sem função
1581258,Aposentado,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
1825510,Pensionista,TECNICO DE LABORATORIO AREA,Sem função
1516175,Ativo,MEDICO-AREA,Sem função
1241913,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
301104,Ativo,MEDICO-AREA,Sem função
1218199,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
3434986,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
1241293,Ativo,VIGILANTE,Sem função
3094824,Aposentado,TECNICO DE LABORATORIO AREA,Sem função
2020984,Aposentado,ASSISTENTE EM ADMINISTRACAO,Sem função
1992962,Aposentado,ADMINISTRADOR,Sem função
2806856,Ativo,VIGILANTE,Sem função
1839726,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
232784,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
1482781,Ativo,TECNICO EM ENFERMAGEM,Sem função
1773784,Aposentado,PSICOLOGO-AREA,Sem função
3589189,Pensionista,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
160849,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
999576,Ativo,BIOLOGO,Sem função
437554,Ativo,ASSISTENTE EM ADMINISTRACAO,Sem função
437554,Ativo,Sem informaç,FG 000.1
438685,Ativo,ASSISTENTE EM ADMINISTRACAO,Sem função
438685,Ativo,Sem informaç,FG 000.3
2455763,Ativo,TECNICO EM ASSUNTOS EDUCACIONAIS,Sem função
3467453,Ativo,ASSISTENTE EM ADMINISTRACAO,Sem função
3467453,Ativo,Sem informaç,FG 000.2
2381514,Ativo,MEDICO RESIDENTE,Sem função
3403818,Ativo,MEDICO RESIDENTE,Sem função
1056081,Aposentado,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
1056081,Aposentado,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
1598667,Aposentado,QUIMICO,Sem função
902766,Aposentado,ASSISTENTE EM ADMINISTRACAO,Sem função
985402,Ativo,AUXILIAR DE ENFERMAGEM,Sem função
1779140,Ativo,TECNICO DE LABORATORIO AREA,Sem função
1779140,Ativo,Inválido,Sem função
1486391,Ativo,VIGILANTE,Sem função
1014545,Ativo,PROFESSOR MAGISTERIO SUPERIOR-SUBSTITUTO,Sem função
3855198,Ativo,MEDICO RESIDENTE,Sem função
2369334,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
423621,Ativo,ASSISTENTE EM ADMINISTRACAO,Sem função
2072337,Ativo,MEDICO RESIDENTE,Sem função
225582,Ativo,TECNICO DE LABORATORIO AREA,Sem função
2659128,Ativo,ASSISTENTE DE ALUNO,Sem função
2612649,Ativo,ENGENHEIRO-AREA,Sem função
2556091,Ativo,PROFESSOR MAGISTERIO SUPERIOR-SUBSTITUTO,Sem função
1023479,Ativo,ASSISTENTE EM ADMINISTRACAO,Sem função
3855987,Ativo,RESIDENCIA MULTIPROFISSIONAL,Sem função
1518717,Ativo,MEDICO-AREA,Sem função
1518717,Ativo,Sem informaç,GF 002.7
3900287,Ativo,MEDICO RESIDENTE,Sem função
581245,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
1044878,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
2944972,Ativo,TECNICO EM CONTABILIDADE,Sem função
2534205,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
1118817,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
3049263,Ativo,PROFESSOR MAGISTERIO SUPERIOR-SUBSTITUTO,Sem função
3414436,Ativo,PROFESSOR ENS BASICO TECN TECNOLOGICO,Sem função
3414436,Ativo,Sem informaç,FUC 000.1
1880306,Ativo,PROFESSOR MAGISTERIO SUPERIOR-SUBSTITUTO,Sem função
2269492,Ativo,MEDICO RESIDENTE,Sem função
3715834,Aposentado,ASSISTENTE EM ADMINISTRACAO,Sem função
2243158,Pensionista,LINOTIPISTA,Sem função
3206905,Ativo,MEDICO-AREA,Sem função
2733906,Pensionista,MOTORISTA,Sem função
2220164,Aposentado,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
2254390,Ativo,ASSISTENTE EM ADMINISTRACAO,Sem função
2924152,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
331083,Ativo,CONTINUO,Sem função
1939155,Ativo,ASSISTENTE EM ADMINISTRACAO,Sem função
1338963,Ativo,MEDICO RESIDENTE,Sem função
2951219,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
1331387,Aposentado,ASSISTENTE SOCIAL,Sem função
319005,Ativo,AUX EM ADMINISTRACAO,Sem função
2728683,Pensionista,RECEPCIONISTA,Sem função
697991,Pensionista,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
911149,Aposentado,TECNICO EM ASSUNTOS EDUCACIONAIS,Sem função
235385,Ativo,ADMINISTRADOR,Sem função
1350851,Pensionista,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
1381735,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
320063,Aposentado,PROFESSOR 3 GRAU,Sem função
2588310,Pensionista,COSTUREIRO,Sem função
1074129,Pensionista,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
2580369,Pensionista,OPERADOR DE MAQUINA COPIADORA,Sem função
2688331,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
11908,Aposentado,AUXILIAR DE ENFERMAGEM,Sem função
3320893,Aposentado,MEDICO-AREA,Sem função
3135850,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
1645942,Pensionista,CARPINTEIRO,Sem função
938214,Aposentado,TECNICO EM CONTABILIDADE,Sem função
3849529,Pensionista,TECNICO DE LABORATORIO AREA,Sem função
781211,Pensionista,RECEPCIONISTA,Sem função
3575763,Pensionista,MARCENEIRO,Sem função
2628080,Aposentado,AUX EM ADMINISTRACAO,Sem função
2514505,Aposentado,ENFERMEIRO-AREA,Sem função
1081410,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
1081410,Ativo,Sem informaç,FUC 000.1
1175067,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
1704957,Ativo,PROFESSOR ENS BASICO TECN TECNOLOGICO,Sem função
710616,Ativo,MEDICO RESIDENTE,Sem função
3326744,Ativo,TECNICO DE LABORATORIO AREA,Sem função
3326744,Ativo,Sem informaç,FEX 010.2
3647686,Ativo,PROFESSOR MAGISTERIO SUPERIOR-SUBSTITUTO,Sem função
215489,Ativo,MEDICO RESIDENTE,Sem função
3746229,Ativo,TECNICO EM ARTES GRAFICAS,Sem função
3854123,Ativo,ASSISTENTE EM ADMINISTRACAO,Sem função
2167751,Pensionista,VIGILANTE,Sem função
2715566,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
834397,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
1055782,Ativo,ASSISTENTE EM ADMINISTRACAO,Sem função
1034430,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
3401643,Ativo,ENGENHEIRO-AREA,Sem função
1886818,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
1870499,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
2799567,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
2972972,Ativo,TECNICO EM AUDIOVISUAL,Sem função
2429634,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
2429634,Ativo,Sem informaç,FUC 000.1
3415039,Aposentado,ASSISTENTE EM ADMINISTRACAO,Sem função
3772218,Aposentado,TECNICO EM CONTABILIDADE,Sem função
1060440,Aposentado,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
118822,Aposentado,ARQUITETO E URBANISTA,Sem função
701469,Aposentado,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
1667125,Pensionista,MOTORISTA,Sem função
3581842,Pensionista,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
1091026,Aposentado,ENFERMEIRO-AREA,Sem função
3199629,Pensionista,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
3338353,Pensionista,ASSISTENTE EM ADMINISTRACAO,Sem função
1744550,Pensionista,TRADUTOR INTERPRETE,Sem função
3009999,Aposentado,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
787163,Aposentado,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
1201133,Ativo,PROFESSOR ENS BASICO TECN TECNOLOGICO,Sem função
2028836,Ativo,ASSISTENTE EM ADMINISTRACAO,Sem função
2028836,Ativo,Sem informaç,FG 000.3
303879,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
2879661,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
10831,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
1232668,Aposentado,AUX EM ADMINISTRACAO,Sem função
45422,Ativo,TECNICO DE LABORATORIO AREA,Sem função
372233,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
1174838,Aposentado,ASSISTENTE EM ADMINISTRACAO,Sem função
1118775,Aposentado,ASSISTENTE EM ADMINISTRACAO,Sem função
2920741,Ativo,ASSISTENTE EM ADMINISTRACAO,Sem função
1764042,Aposentado,COZINHEIRO,Sem função
2607607,Aposentado,ASSISTENTE EM ADMINISTRACAO,Sem função
855529,Pensionista,CONTRAMESTRE-OFICIO,Sem função
2055223,Aposentado,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
1989741,Pensionista,AUX EM ADMINISTRACAO,Sem função
2114575,Ativo,AUX EM ADMINISTRACAO,Sem função
2908137,Aposentado,TECNICO EM ENFERMAGEM,Sem função
876890,Aposentado,TECNICO DE LABORATORIO AREA,Sem função
3034048,Ativo,ASSISTENTE EM ADMINISTRACAO,Sem função
2652491,Ativo,PROFESSOR MAGISTERIO SUPERIOR-SUBSTITUTO,Sem função
282255,Pensionista,PROFESSOR 3 GRAU,Sem função
2629836,Aposentado,PROFESSOR ENS BASICO TECN TECNOLOGICO,Sem função
2762137,Aposentado,ASSISTENTE EM ADMINISTRACAO,Sem função
3258509,Aposentado,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
2015087,Aposentado,AUXILIAR DE LABORATORIO,Sem função
941026,Pensionista,ASSISTENTE EM ADMINISTRACAO,Sem função
3496322,Aposentado,AUXILIAR DE ENFERMAGEM,Sem função
69346,Ativo,AUXILIAR DE ENFERMAGEM,Sem função
1495171,Pensionista,ASSISTENTE DE LABORATORIO,Sem função
3713674,Ativo,AUXILIAR DE ENFERMAGEM,Sem função
2360459,Ativo,ASSISTENTE EM ADMINISTRACAO,Sem função
2360459,Ativo,Sem informaç,GF 002.5
359572,Aposentado,TRADUTOR INTERPRETE,Sem função
3753078,Aposentado,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
269250,Ativo,TECNICO EM ASSUNTOS EDUCACIONAIS,Sem função
290257,Ativo,TECNICO EM ASSUNTOS EDUCACIONAIS,Sem função
1067534,Ativo,VIGILANTE,Sem função
1861111,Pensionista,RECEPCIONISTA,Sem função
1370596,Ativo,PROFESSOR MAGISTERIO SUPERIOR-SUBSTITUTO,Sem função
3568481,Pensionista,SECRETARIO EXECUTIVO,Sem função
945422,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
945422,Ativo,Sem informaç,FG 000.1
3171514,Ativo,MEDICO RESIDENTE,Sem função
2782326,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
1655980,Aposentado,VIGILANTE,Sem função
1326434,Ativo,TECNICO DE LABORATORIO AREA,Sem função
1326434,Ativo,Inválido,Sem função
1947466,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
1548403,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
3212818,Ativo,TECNICO EM ENFERMAGEM,Sem função
1108157,Ativo,AUXILIAR DE ENFERMAGEM,Sem função
3121118,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
2261312,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
2367092,Ativo,DIRETOR DE PRODUCAO,Sem função
2252365,Ativo,MEDICO-AREA,Sem função
2349836,Ativo,ASSISTENTE EM ADMINISTRACAO,Sem função
1171359,Ativo,AUX EM ADMINISTRACAO,Sem função
2258608,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
795879,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
2546595,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
1077688,Ativo,ASSISTENTE EM ADMINISTRACAO,Sem função
2389509,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
2500311,Ativo,ASSISTENTE EM ADMINISTRACAO,Sem função
146636,Aposentado,SERVENTE DE LIMPEZA,Sem função
908765,Pensionista,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
908765,Pensionista,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
2820688,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
3207936,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
1102696,Ativo,DESENHISTA DE ARTES GRAFICAS,Sem função
92906,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
1058229,Ativo,TEC DE TECNOLOGIA DA INFORMACAO,Sem função
3765336,Aposentado,RECEPCIONISTA,Sem função
2755091,Aposentado,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
3199207,Ativo,ASSISTENTE EM ADMINISTRACAO,Sem função
1343617,Ativo,BIOLOGO,Sem função
575224,Ativo,MEDICO RESIDENTE,Sem função
3672342,Ativo,BIBLIOTECARIO-DOCUMENTALISTA,Sem função
3672342,Ativo,Sem informaç,FG 000.1
1538510,Ativo,TECNICO EM AUDIOVISUAL,Sem função
3742952,Aposentado,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
2315300,Ativo,RESIDENCIA MULTIPROFISSIONAL,Sem função
2558449,Aposentado,ASSISTENTE EM ADMINISTRACAO,Sem função
2306952,Ativo,VIGILANTE,Sem função
2556289,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
2857011,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
2857011,Ativo,Inválido,Sem função
3712101,Pensionista,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
1259474,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
1259474,Aposentado,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
2320710,Aposentado,ENFERMEIRO-AREA,Sem função
3489780,Pensionista,PEDREIRO,Sem função
2723995,Pensionista,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
3046549,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
3046549,Aposentado,NUTRICIONISTA-HABILITACAO,Sem função
3046549,Ativo,Sem informaç,FG 000.1
2220707,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
2220707,Ativo,Sem informaç,FUC 000.1
2435976,Ativo,TECNICO EM CONTABILIDADE,Sem função
2725975,Pensionista,ARMAZENISTA,Sem função
2192695,Aposentado,SECRETARIO EXECUTIVO,Sem função
3267999,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
3518846,Ativo,MEDICO RESIDENTE,Sem função
501918,Ativo,MEDICO RESIDENTE,Sem função
3851289,Ativo,MEDICO RESIDENTE,Sem função
3854073,Ativo,MEDICO RESIDENTE,Sem função
904133,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
927435,Aposentado,ADMINISTRADOR,Sem função
309445,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
309445,Ativo,Sem informaç,FUC 000.1
2723413,Pensionista,TECNICO EM ENFERMAGEM,Sem função
3113427,Ativo,SERVENTE DE LIMPEZA,Sem função
2930771,Ativo,ASSISTENTE EM ADMINISTRACAO,Sem função
2026420,Aposentado,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
71733,Ativo,TECNICO EM RADIOLOGIA,Sem função
3926085,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
430377,Aposentado,ASSISTENTE EM ADMINISTRACAO,Sem função
2107836,Ativo,MEDICO RESIDENTE,Sem função
1616715,Aposentado,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
145632,Aposentado,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
768817,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
537120,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
1877917,Ativo,ASSISTENTE EM ADMINISTRACAO,Sem função
3644229,Pensionista,AUX EM ADMINISTRACAO,Sem função
3619035,Aposentado,ASSISTENTE EM ADMINISTRACAO,Sem função
2497894,Aposentado,MEDICO-AREA,Sem função
2127997,Aposentado,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
1059527,Ativo,AUXILIAR DE ENFERMAGEM,Sem função
1367950,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
36645,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
36645,Aposentado,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
1681474,Aposentado,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
3729573,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
2733084,Aposentado,ASSISTENTE DE ALUNO,Sem função
729950,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
2955124,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
1775301,Pensionista,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
3640420,Pensionista,CONTINUO,Sem função
3251390,Ativo,NUTRICIONISTA-HABILITACAO,Sem função
3139435,Ativo,ASSISTENTE EM ADMINISTRACAO,Sem função
2932587,Ativo,ASSISTENTE EM ADMINISTRACAO,Sem função
2932587,Ativo,Sem informaç,FG 000.3
3310899,Ativo,ASSISTENTE EM ADMINISTRACAO,Sem função
1935012,Ativo,PROFESSOR MAGISTERIO SUPERIOR-SUBSTITUTO,Sem função
629859,Aposentado,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
781973,Pensionista,PROFESSOR 3 GRAU,Sem função
954339,Pensionista,RECEPCIONISTA,Sem função
32727,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
2882859,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
2882859,Ativo,Sem informaç,FG 000.1
3589634,Aposentado,FISIOTERAPEUTA,Sem função
2830243,Pensionista,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
177335,Pensionista,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
474075,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
1603881,Ativo,BIBLIOTECARIO-DOCUMENTALISTA,Sem função
3851958,Ativo,TECNICO EM CONTABILIDADE,Sem função
1004291,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
1664756,Ativo,ASSISTENTE EM ADMINISTRACAO,Sem função
1199767,Ativo,TECNICO EM ENFERMAGEM,Sem função
2839059,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
3171744,Ativo,BIBLIOTECARIO-DOCUMENTALISTA,Sem função
2474422,Ativo,PROFESSOR MAGISTERIO SUPERIOR-SUBSTITUTO,Sem função
2787954,Aposentado,TECNICO DE LABORATORIO AREA,Sem função
1055009,Aposentado,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
1331358,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
3336062,Aposentado,NUTRICIONISTA-HABILITACAO,Sem função
3029047,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
2136725,Pensionista,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
1677652,Ativo,SECRETARIO EXECUTIVO,Sem função
1677652,Ativo,Sem informaç,CD 000.2
1631001,Pensionista,TECNICO EM CONTABILIDADE,Sem função
1940074,Pensionista,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
3305433,Ativo,ASSISTENTE EM ADMINISTRACAO,Sem função
3305433,Ativo,Sem informaç,FG 000.1
1310917,Ativo,BIBLIOTECARIO-DOCUMENTALISTA,Sem função
2909775,Ativo,MEDICO RESIDENTE,Sem função
296325,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
296325,Ativo,Sem informaç,FUC 000.1
1365424,Ativo,ASSISTENTE EM ADMINISTRACAO,Sem função
1197561,Ativo,ARQUITETO E URBANISTA,Sem função
2284212,Ativo,ASSISTENTE EM ADMINISTRACAO,Sem função
745555,Aposentado,BIBLIOTECARIO-DOCUMENTALISTA,Sem função
336216,Ativo,AUXILIAR DE ENFERMAGEM,Sem função
64253,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
1500589,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
1675169,Ativo,ASSISTENTE EM ADMINISTRACAO,Sem função
3556505,Pensionista,PROFESSOR 3 GRAU,Sem função
2902853,Ativo,ADMINISTRADOR,Sem função
3856290,Ativo,RESIDENCIA MULTIPROFISSIONAL,Sem função
3738692,Pensionista,AUX EM ADMINISTRACAO,Sem função
66784,Ativo,FARMACEUTICO-HABILITACAO,Sem função
1605558,Ativo,TEC DE TECNOLOGIA DA INFORMACAO,Sem função
1605558,Ativo,Sem informaç,FG 000.1
2022767,Pensionista,RECEPCIONISTA,Sem função
2924158,Ativo,ASSISTENTE EM ADMINISTRACAO,Sem função
